,text,target
85,"From all of us at UOW (including the ducks), here's to a very merry festive season surrounded by loved ones. 💕🎄",true
86,"UOW: University of Wollongong, Australia added 20 new photos.
20 December 2019 at 10:54 ·
Take a look back at the people and research that have made an impact this year, with the best photos from UOW in 2019. 📷 🙌 https://uow.to/34y59V9",true
87,"""ISIS forced us to leave because we are Catholic. We left to the north of Iraq, to Kurdistan. We were there for four months, then we went to Jordan. It was the hardest time that we faced.""
As Fadi Thabet celebrates his graduation this week, receiving a Bachelor of Engineering (Telecommunications Engineering) (Honours), he reflects on how far he's come since arriving in Australia. 🎓👏 https://uow.to/36FBPxw",true
88,"Before she died, Monique Herald's mother made her promise to finish her degree by the end of 2019. Today Monique fulfils that promise, as she celebrates her graduation. 🎓 She is thrilled to complete her studies, but the moment is bittersweet, as she is without her “best friend”, her mum, who passed away just over a year ago. https://uow.to/2EsuvJq",true
89,"How can a single grain of sand rewrite human evolution? 🤔
In the final episode of our podcast, we explore the incredible history of ‘homo sapiens’.
To see the world in a grain of sand
How can a single grain of sand put a timeline on human evolution and rewrite the history of homo sapiens? Featured experts:Professor Zenobia Jacobs, Faculty of Science, Medicine and Health, Centre for Archaeological Science, UOWDistinguished Professor Richard 'Bert' Roberts, Faculty of Science, Medi...",true
90,"""We all know there’s a shortage of doctors in rural Australia. What doesn’t get a lot of publicity are the amazing opportunities available to doctors who take the plunge and leave the cities for rural areas."" 🩺
STAND.UOW.EDU.AU
A rural training ground for our future doctors",true
91,"Titled 'Osmosis', the annual UOW graduate art exhibition features an array of amazing pieces from final year students, as they deploy their practical, conceptual, creative and technical abilities in the real world. https://uow.to/2ri95vP
See it before 13 December in Building 25 at UOW's Wollongong campus.",true
92,"""We were not allowed to tell anyone, but certainly, I told my wife and my family to close the windows and put protective strips of paper and glue up along any openings. I told my friends with children to go East, outside 1000kms to Crimea.""
Following the Chernobyl disaster, UOW's Distinguished Professor Anatoly Rozenfeld was asked to work in the affected area. More than 30 years on, he reflects on the legacy left by the worst nuclear accident in history.
STAND.UOW.EDU.AU
Chernobyl: A lesson in truth",true
93,"Congratulations to UOW Men’s’ Football team making it to the final of the first ever University World Cup!
The FISU Football World Cup final is in Jinjiang China with UOW up against the University of the Republic, Uruguay.
Watch it live tomorrow (Sunday) http://www.fisu.net/
Good luck guys!
UOW UniActive
30 November 2019 at 17:49 ·
Awesome result last night from the UOW football team in China, winning 2-0 🎉🎉. They head into the final v Uruguay KO on Sunday night 10:30pm AEDT. 👍👍💪💪.",true
94,"How can we protect our oceans and secure the future of our planet? 🌏 🌊
In episode 5 of our podcast, UOW experts discuss biodiversity in our oceans and ensuring fish for life.
It's not about fish it's about people
How can we work with Pacific Island communities and the UN to protect biodiversity in our oceans, ensure fish for life and secure the future of our planet?Featured experts:Dr Aurelie Delisle, The Australian National Centre for Ocean Resources & Security (ANCORS), UOWQuentin Hanich, The Australian Na...",true
95,"Congratulations to the UOW Men’s Football Team for making it through to the FISU Football World Cup Quarter Finals! ⚽
The team will compete against Russia’s Smolensk State Academy after winning against China and Germany in the pool round. Watch the match at 11pm AEDT tonight: http://www.fisu.tv/ Good luck! 🤞🍀",true
